
2022-05-24 11:45:57,629 p=89984 u=moonja n=ansible | [DEPRECATION WARNING]: COMMAND_WARNINGS option, the command warnings feature is being 
2022-05-24 11:53:08,132 p=95010 u=moonja n=ansible | TASK [pgbackrest : Return previous values in patroni.yml for pgBackrest] *************************************************************************
2022-05-24 11:53:08,225 p=95010 u=moonja n=ansible | skipping: [co7-master] => (item={'regexp': "^  listen: '0.0.0.0:5532'", 'line': "  listen: '192.168.0.81:5432'", 'state': 'present'}) 
2022-05-24 11:53:08,226 p=95010 u=moonja n=ansible | skipping: [co7-master] => (item={'regexp': "^  connect_address: '192.168.0.81:5532'", 'line': "  connect_address: '192.168.0.81:5432'", 'state': 'present'}) 
2022-05-24 11:53:08,227 p=95010 u=moonja n=ansible | skipping: [co7-master] => (item={'regexp': '^    port: 5532', 'line': '    port: 5432', 'state': 'present'}) 
2022-05-24 11:53:08,529 p=95010 u=moonja n=ansible | changed: [co7-node02] => (item={'regexp': "^  listen: '0.0.0.0:5532'", 'line': "  listen: '192.168.0.84:5432'", 'state': 'present'})
2022-05-24 11:53:08,537 p=95010 u=moonja n=ansible | changed: [co7-node01] => (item={'regexp': "^  listen: '0.0.0.0:5532'", 'line': "  listen: '192.168.0.83:5432'", 'state': 'present'})
2022-05-24 11:53:08,541 p=95010 u=moonja n=ansible | changed: [co7-node03] => (item={'regexp': "^  listen: '0.0.0.0:5532'", 'line': "  listen: '192.168.0.85:5432'", 'state': 'present'})
2022-05-24 11:53:08,855 p=95010 u=moonja n=ansible | changed: [co7-node02] => (item={'regexp': "^  connect_address: '192.168.0.84:5532'", 'line': "  connect_address: '192.168.0.84:5432'", 'state': 'present'})
2022-05-24 11:53:08,867 p=95010 u=moonja n=ansible | changed: [co7-node03] => (item={'regexp': "^  connect_address: '192.168.0.85:5532'", 'line': "  connect_address: '192.168.0.85:5432'", 'state': 'present'})
2022-05-24 11:53:08,868 p=95010 u=moonja n=ansible | changed: [co7-node01] => (item={'regexp': "^  connect_address: '192.168.0.83:5532'", 'line': "  connect_address: '192.168.0.83:5432'", 'state': 'present'})
2022-05-24 11:53:09,163 p=95010 u=moonja n=ansible | changed: [co7-node01] => (item={'regexp': '^    port: 5532', 'line': '    port: 5432', 'state': 'present'})
2022-05-24 11:53:09,191 p=95010 u=moonja n=ansible | changed: [co7-node02] => (item={'regexp': '^    port: 5532', 'line': '    port: 5432', 'state': 'present'})
2022-05-24 11:53:09,192 p=95010 u=moonja n=ansible | changed: [co7-node03] => (item={'regexp': '^    port: 5532', 'line': '    port: 5432', 'state': 'present'})
2022-05-24 11:53:09,202 p=95010 u=moonja n=ansible | TASK [pgbackrest : Reload and start systemd service of patroni] **********************************************************************************
2022-05-24 11:53:09,264 p=95010 u=moonja n=ansible | skipping: [co7-master]
2022-05-24 11:53:10,341 p=95010 u=moonja n=ansible | changed: [co7-node02]
2022-05-24 11:53:10,799 p=95010 u=moonja n=ansible | changed: [co7-node03]
2022-05-24 11:53:11,093 p=95010 u=moonja n=ansible | changed: [co7-node01]
2022-05-24 11:53:11,103 p=95010 u=moonja n=ansible | TASK [pgbackrest : Check the config on each of the two postgres hosts] ***************************************************************************
2022-05-24 11:53:11,189 p=95010 u=moonja n=ansible | skipping: [co7-master]
2022-05-24 11:53:11,789 p=95010 u=moonja n=ansible | changed: [co7-node01]
2022-05-24 11:53:11,799 p=95010 u=moonja n=ansible | changed: [co7-node02]
2022-05-24 11:53:11,814 p=95010 u=moonja n=ansible | changed: [co7-node03]
2022-05-24 11:53:11,826 p=95010 u=moonja n=ansible | TASK [pgbackrest : debug] ************************************************************************************************************************
2022-05-24 11:53:11,874 p=95010 u=moonja n=ansible | ok: [co7-node01] => {
    "msg": {
        "changed": true,
        "cmd": "( /usr/local/bin/patronictl -c /var/lib/pgsql/patroni.yml list )",
        "delta": "0:00:00.315235",
        "end": "2022-05-24 11:53:11.745529",
        "failed": false,
        "msg": "",
        "rc": 0,
        "start": "2022-05-24 11:53:11.430294",
        "stderr": "",
        "stderr_lines": [],
        "stdout": "+------------+--------------+---------+---------+----+-----------+\n| Member     | Host         | Role    | State   | TL | Lag in MB |\n+ Cluster: vmtz_patroni_cluster (7100059749563893968) -----------+\n| co7-node01 | 192.168.0.83 | Replica | stopped |    |   unknown |\n| co7-node02 | 192.168.0.84 | Replica | stopped |    |   unknown |\n| co7-node03 | 192.168.0.85 | Replica | stopped |    |   unknown |\n+------------+--------------+---------+---------+----+-----------+",
        "stdout_lines": [
            "+------------+--------------+---------+---------+----+-----------+",
            "| Member     | Host         | Role    | State   | TL | Lag in MB |",
            "+ Cluster: vmtz_patroni_cluster (7100059749563893968) -----------+",
            "| co7-node01 | 192.168.0.83 | Replica | stopped |    |   unknown |",
            "| co7-node02 | 192.168.0.84 | Replica | stopped |    |   unknown |",
            "| co7-node03 | 192.168.0.85 | Replica | stopped |    |   unknown |",
            "+------------+--------------+---------+---------+----+-----------+"
        ]
    }
}
2022-05-24 11:53:11,893 p=95010 u=moonja n=ansible | ok: [co7-node02] => {
    "msg": {
        "changed": true,
        "cmd": "( /usr/local/bin/patronictl -c /var/lib/pgsql/patroni.yml list )",
        "delta": "0:00:00.320243",
        "end": "2022-05-24 11:53:11.989447",
        "failed": false,
        "msg": "",
        "rc": 0,
        "start": "2022-05-24 11:53:11.669204",
        "stderr": "",
        "stderr_lines": [],
        "stdout": "+------------+--------------+---------+---------+----+-----------+\n| Member     | Host         | Role    | State   | TL | Lag in MB |\n+ Cluster: vmtz_patroni_cluster (7100059749563893968) -----------+\n| co7-node01 | 192.168.0.83 | Replica | stopped |    |   unknown |\n| co7-node02 | 192.168.0.84 | Replica | stopped |    |   unknown |\n| co7-node03 | 192.168.0.85 | Replica | stopped |    |   unknown |\n+------------+--------------+---------+---------+----+-----------+",
        "stdout_lines": [
            "+------------+--------------+---------+---------+----+-----------+",
            "| Member     | Host         | Role    | State   | TL | Lag in MB |",
            "+ Cluster: vmtz_patroni_cluster (7100059749563893968) -----------+",
            "| co7-node01 | 192.168.0.83 | Replica | stopped |    |   unknown |",
            "| co7-node02 | 192.168.0.84 | Replica | stopped |    |   unknown |",
            "| co7-node03 | 192.168.0.85 | Replica | stopped |    |   unknown |",
            "+------------+--------------+---------+---------+----+-----------+"
        ]
    }
}
2022-05-24 11:53:11,894 p=95010 u=moonja n=ansible | ok: [co7-node03] => {
    "msg": {
        "changed": true,
        "cmd": "( /usr/local/bin/patronictl -c /var/lib/pgsql/patroni.yml list )",
        "delta": "0:00:00.317937",
        "end": "2022-05-24 11:53:11.639197",
        "failed": false,
        "msg": "",
        "rc": 0,
        "start": "2022-05-24 11:53:11.321260",
        "stderr": "",
        "stderr_lines": [],
        "stdout": "+------------+--------------+---------+---------+----+-----------+\n| Member     | Host         | Role    | State   | TL | Lag in MB |\n+ Cluster: vmtz_patroni_cluster (7100059749563893968) -----------+\n| co7-node01 | 192.168.0.83 | Replica | stopped |    |   unknown |\n| co7-node02 | 192.168.0.84 | Replica | stopped |    |   unknown |\n| co7-node03 | 192.168.0.85 | Replica | stopped |    |   unknown |\n+------------+--------------+---------+---------+----+-----------+",
        "stdout_lines": [
            "+------------+--------------+---------+---------+----+-----------+",
            "| Member     | Host         | Role    | State   | TL | Lag in MB |",
            "+ Cluster: vmtz_patroni_cluster (7100059749563893968) -----------+",
            "| co7-node01 | 192.168.0.83 | Replica | stopped |    |   unknown |",
            "| co7-node02 | 192.168.0.84 | Replica | stopped |    |   unknown |",
            "| co7-node03 | 192.168.0.85 | Replica | stopped |    |   unknown |",
            "+------------+--------------+---------+---------+----+-----------+"
        ]
    }
}
2022-05-24 11:53:11,904 p=95010 u=moonja n=ansible | ok: [co7-master] => {
    "msg": {
        "changed": false,
        "skip_reason": "Conditional result was False",
        "skipped": true
    }
}
2022-05-24 11:53:11,952 p=95010 u=moonja n=ansible | PLAY RECAP ***************************************************************************************************************************************
2022-05-24 11:53:11,953 p=95010 u=moonja n=ansible | co7-master                 : ok=13   changed=7    unreachable=0    failed=0    skipped=4    rescued=0    ignored=1   
2022-05-24 11:53:11,953 p=95010 u=moonja n=ansible | co7-node01                 : ok=12   changed=7    unreachable=0    failed=0    skipped=5    rescued=0    ignored=0   
2022-05-24 11:53:11,953 p=95010 u=moonja n=ansible | co7-node02                 : ok=12   changed=7    unreachable=0    failed=0    skipped=5    rescued=0    ignored=0   
2022-05-24 11:53:11,953 p=95010 u=moonja n=ansible | co7-node03                 : ok=12   changed=7    unreachable=0    failed=0    skipped=5    rescued=0    ignored=0   
2022-05-24 11:53:15,814 p=96049 u=moonja n=ansible | [DEPRECATION WARNING]: COMMAND_WARNINGS option, the command warnings feature is being removed. This feature will be removed from ansible-core in 
version 2.14. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2022-05-24 11:53:15,824 p=96049 u=moonja n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2022-05-24 11:53:16,050 p=96049 u=moonja n=ansible | [DEPRECATION WARNING]: "include" is deprecated, use include_tasks/import_tasks instead. This feature will be removed in version 2.16. Deprecation
 warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2022-05-24 11:53:16,112 p=96049 u=moonja n=ansible | PLAY [all] ***************************************************************************************************************************************
2022-05-24 11:53:16,138 p=96049 u=moonja n=ansible | TASK [Gathering Facts] ***************************************************************************************************************************
2022-05-24 11:53:17,456 p=96049 u=moonja n=ansible | ok: [co7-node03]
2022-05-24 11:53:17,468 p=96049 u=moonja n=ansible | ok: [co7-master]
2022-05-24 11:53:17,470 p=96049 u=moonja n=ansible | ok: [co7-node01]
2022-05-24 11:53:17,478 p=96049 u=moonja n=ansible | ok: [co7-node02]
2022-05-24 11:53:17,496 p=96049 u=moonja n=ansible | TASK [pgbackrest : Copy the vmwawre-postgres rpm file to all hosts in cluster] *******************************************************************
2022-05-24 11:53:17,530 p=96049 u=moonja n=ansible | skipping: [co7-node01]
2022-05-24 11:53:17,544 p=96049 u=moonja n=ansible | skipping: [co7-node02]
2022-05-24 11:53:17,545 p=96049 u=moonja n=ansible | skipping: [co7-node03]
2022-05-24 11:53:18,607 p=96049 u=moonja n=ansible | ok: [co7-master]
2022-05-24 11:53:18,617 p=96049 u=moonja n=ansible | TASK [pgbackrest : Install VMware Postgres on all hosts as root] *********************************************************************************
2022-05-24 11:53:18,637 p=96049 u=moonja n=ansible | skipping: [co7-node01]
2022-05-24 11:53:18,654 p=96049 u=moonja n=ansible | skipping: [co7-node02]
2022-05-24 11:53:18,674 p=96049 u=moonja n=ansible | skipping: [co7-node03]
2022-05-24 11:53:25,770 p=96049 u=moonja n=ansible | ok: [co7-master]
2022-05-24 11:53:25,779 p=96049 u=moonja n=ansible | TASK [pgbackrest : Edit patroni.yml for pgBackrest] **********************************************************************************************
2022-05-24 11:53:25,875 p=96049 u=moonja n=ansible | skipping: [co7-master] => (item={'regexp': "^  listen: '192.168.0.81:5432'", 'line': "  listen: '0.0.0.0:5532'", 'state': 'present'}) 
2022-05-24 11:53:25,878 p=96049 u=moonja n=ansible | skipping: [co7-master] => (item={'regexp': "^  connect_address: '192.168.0.81:5432'", 'line': "  connect_address: '192.168.0.81:5532'", 'state': 'present'}) 
2022-05-24 11:53:25,878 p=96049 u=moonja n=ansible | skipping: [co7-master] => (item={'regexp': '^    port: 5432', 'line': '    port: 5532', 'state': 'present'}) 
2022-05-24 11:53:26,383 p=96049 u=moonja n=ansible | changed: [co7-node01] => (item={'regexp': "^  listen: '192.168.0.83:5432'", 'line': "  listen: '0.0.0.0:5532'", 'state': 'present'})
2022-05-24 11:53:26,394 p=96049 u=moonja n=ansible | changed: [co7-node02] => (item={'regexp': "^  listen: '192.168.0.84:5432'", 'line': "  listen: '0.0.0.0:5532'", 'state': 'present'})
2022-05-24 11:53:26,395 p=96049 u=moonja n=ansible | changed: [co7-node03] => (item={'regexp': "^  listen: '192.168.0.85:5432'", 'line': "  listen: '0.0.0.0:5532'", 'state': 'present'})
2022-05-24 11:53:26,679 p=96049 u=moonja n=ansible | changed: [co7-node01] => (item={'regexp': "^  connect_address: '192.168.0.83:5432'", 'line': "  connect_address: '192.168.0.83:5532'", 'state': 'present'})
2022-05-24 11:53:26,688 p=96049 u=moonja n=ansible | changed: [co7-node02] => (item={'regexp': "^  connect_address: '192.168.0.84:5432'", 'line': "  connect_address: '192.168.0.84:5532'", 'state': 'present'})
2022-05-24 11:53:26,697 p=96049 u=moonja n=ansible | changed: [co7-node03] => (item={'regexp': "^  connect_address: '192.168.0.85:5432'", 'line': "  connect_address: '192.168.0.85:5532'", 'state': 'present'})
2022-05-24 11:53:26,979 p=96049 u=moonja n=ansible | changed: [co7-node01] => (item={'regexp': '^    port: 5432', 'line': '    port: 5532', 'state': 'present'})
2022-05-24 11:53:27,012 p=96049 u=moonja n=ansible | changed: [co7-node03] => (item={'regexp': '^    port: 5432', 'line': '    port: 5532', 'state': 'present'})
2022-05-24 11:53:27,013 p=96049 u=moonja n=ansible | changed: [co7-node02] => (item={'regexp': '^    port: 5432', 'line': '    port: 5532', 'state': 'present'})
2022-05-24 11:53:27,023 p=96049 u=moonja n=ansible | TASK [pgbackrest : Edit patroni.yml for pgBackrest] **********************************************************************************************
2022-05-24 11:53:27,096 p=96049 u=moonja n=ansible | skipping: [co7-master] => (item={'regexp': '^  parameters:', 'line': '    archive_mode: "on"', 'state': 'present'}) 
2022-05-24 11:53:27,097 p=96049 u=moonja n=ansible | skipping: [co7-master] => (item={'regexp': '^    archive_mode:*', 'line': '    archive_command: "pgbackrest --stanze=main archive-push %p"', 'state': 'present'}) 
2022-05-24 11:53:27,394 p=96049 u=moonja n=ansible | changed: [co7-node01] => (item={'regexp': '^  parameters:', 'line': '    archive_mode: "on"', 'state': 'present'})
2022-05-24 11:53:27,395 p=96049 u=moonja n=ansible | changed: [co7-node02] => (item={'regexp': '^  parameters:', 'line': '    archive_mode: "on"', 'state': 'present'})
2022-05-24 11:53:27,396 p=96049 u=moonja n=ansible | changed: [co7-node03] => (item={'regexp': '^  parameters:', 'line': '    archive_mode: "on"', 'state': 'present'})
2022-05-24 11:53:27,705 p=96049 u=moonja n=ansible | changed: [co7-node02] => (item={'regexp': '^    archive_mode:*', 'line': '    archive_command: "pgbackrest --stanze=main archive-push %p"', 'state': 'present'})
2022-05-24 11:53:27,706 p=96049 u=moonja n=ansible | changed: [co7-node03] => (item={'regexp': '^    archive_mode:*', 'line': '    archive_command: "pgbackrest --stanze=main archive-push %p"', 'state': 'present'})
2022-05-24 11:53:27,732 p=96049 u=moonja n=ansible | changed: [co7-node01] => (item={'regexp': '^    archive_mode:*', 'line': '    archive_command: "pgbackrest --stanze=main archive-push %p"', 'state': 'present'})
2022-05-24 11:53:27,763 p=96049 u=moonja n=ansible | TASK [pgbackrest : Create directories and files in all nodes] ************************************************************************************
2022-05-24 11:53:28,327 p=96049 u=moonja n=ansible | changed: [co7-node02] => (item={'path': '/etc/pgbackrest', 'state': 'directory', 'owner': 'root', 'group': 'root', 'mode': '755'})
2022-05-24 11:53:28,332 p=96049 u=moonja n=ansible | changed: [co7-node01] => (item={'path': '/etc/pgbackrest', 'state': 'directory', 'owner': 'root', 'group': 'root', 'mode': '755'})
2022-05-24 11:53:28,333 p=96049 u=moonja n=ansible | changed: [co7-node03] => (item={'path': '/etc/pgbackrest', 'state': 'directory', 'owner': 'root', 'group': 'root', 'mode': '755'})
2022-05-24 11:53:28,335 p=96049 u=moonja n=ansible | changed: [co7-master] => (item={'path': '/etc/pgbackrest', 'state': 'directory', 'owner': 'root', 'group': 'root', 'mode': '755'})
2022-05-24 11:53:28,986 p=96049 u=moonja n=ansible | changed: [co7-node02] => (item={'path': '/etc/pgbackrest/conf.d', 'state': 'directory', 'owner': 'root', 'group': 'root', 'mode': '755'})
2022-05-24 11:53:29,007 p=96049 u=moonja n=ansible | changed: [co7-node01] => (item={'path': '/etc/pgbackrest/conf.d', 'state': 'directory', 'owner': 'root', 'group': 'root', 'mode': '755'})
2022-05-24 11:53:29,025 p=96049 u=moonja n=ansible | changed: [co7-master] => (item={'path': '/etc/pgbackrest/conf.d', 'state': 'directory', 'owner': 'root', 'group': 'root', 'mode': '755'})
2022-05-24 11:53:29,026 p=96049 u=moonja n=ansible | changed: [co7-node03] => (item={'path': '/etc/pgbackrest/conf.d', 'state': 'directory', 'owner': 'root', 'group': 'root', 'mode': '755'})
2022-05-24 11:53:29,497 p=96049 u=moonja n=ansible | changed: [co7-node02] => (item={'path': '/var/log/pgbackrest', 'state': 'directory', 'owner': 'postgres', 'group': 'postgres', 'mode': '770'})
2022-05-24 11:53:29,502 p=96049 u=moonja n=ansible | changed: [co7-master] => (item={'path': '/var/log/pgbackrest', 'state': 'directory', 'owner': 'postgres', 'group': 'postgres', 'mode': '770'})
2022-05-24 11:53:29,504 p=96049 u=moonja n=ansible | changed: [co7-node01] => (item={'path': '/var/log/pgbackrest', 'state': 'directory', 'owner': 'postgres', 'group': 'postgres', 'mode': '770'})
2022-05-24 11:53:29,506 p=96049 u=moonja n=ansible | changed: [co7-node03] => (item={'path': '/var/log/pgbackrest', 'state': 'directory', 'owner': 'postgres', 'group': 'postgres', 'mode': '770'})
2022-05-24 11:53:30,171 p=96049 u=moonja n=ansible | changed: [co7-node03] => (item={'path': '/etc/pgbackrest/pgbackrest.conf', 'state': 'touch', 'owner': 'postgres', 'group': 'postgres', 'mode': '640'})
2022-05-24 11:53:30,178 p=96049 u=moonja n=ansible | changed: [co7-master] => (item={'path': '/etc/pgbackrest/pgbackrest.conf', 'state': 'touch', 'owner': 'postgres', 'group': 'postgres', 'mode': '640'})
2022-05-24 11:53:30,180 p=96049 u=moonja n=ansible | changed: [co7-node01] => (item={'path': '/etc/pgbackrest/pgbackrest.conf', 'state': 'touch', 'owner': 'postgres', 'group': 'postgres', 'mode': '640'})
2022-05-24 11:53:30,181 p=96049 u=moonja n=ansible | changed: [co7-node02] => (item={'path': '/etc/pgbackrest/pgbackrest.conf', 'state': 'touch', 'owner': 'postgres', 'group': 'postgres', 'mode': '640'})
2022-05-24 11:53:30,562 p=96049 u=moonja n=ansible | changed: [co7-node02] => (item={'path': '/var/lib/pgsql/.ssh', 'state': 'directory', 'owner': 'postgres', 'group': 'postgres', 'mode': '700'})
2022-05-24 11:53:30,563 p=96049 u=moonja n=ansible | changed: [co7-node03] => (item={'path': '/var/lib/pgsql/.ssh', 'state': 'directory', 'owner': 'postgres', 'group': 'postgres', 'mode': '700'})
2022-05-24 11:53:30,564 p=96049 u=moonja n=ansible | changed: [co7-master] => (item={'path': '/var/lib/pgsql/.ssh', 'state': 'directory', 'owner': 'postgres', 'group': 'postgres', 'mode': '700'})
2022-05-24 11:53:30,564 p=96049 u=moonja n=ansible | changed: [co7-node01] => (item={'path': '/var/lib/pgsql/.ssh', 'state': 'directory', 'owner': 'postgres', 'group': 'postgres', 'mode': '700'})
2022-05-24 11:53:30,885 p=96049 u=moonja n=ansible | changed: [co7-master] => (item={'path': '/var/lib/pgsql/.ssh/authorized_keys', 'state': 'touch', 'owner': 'postgres', 'group': 'postgres', 'mode': '640'})
2022-05-24 11:53:30,888 p=96049 u=moonja n=ansible | changed: [co7-node01] => (item={'path': '/var/lib/pgsql/.ssh/authorized_keys', 'state': 'touch', 'owner': 'postgres', 'group': 'postgres', 'mode': '640'})
2022-05-24 11:53:30,889 p=96049 u=moonja n=ansible | changed: [co7-node02] => (item={'path': '/var/lib/pgsql/.ssh/authorized_keys', 'state': 'touch', 'owner': 'postgres', 'group': 'postgres', 'mode': '640'})
2022-05-24 11:53:30,892 p=96049 u=moonja n=ansible | changed: [co7-node03] => (item={'path': '/var/lib/pgsql/.ssh/authorized_keys', 'state': 'touch', 'owner': 'postgres', 'group': 'postgres', 'mode': '640'})
2022-05-24 11:53:30,903 p=96049 u=moonja n=ansible | TASK [pgbackrest : Allow ssh connection for postgres user in SELinux policy] *********************************************************************
2022-05-24 11:53:31,427 p=96049 u=moonja n=ansible | changed: [co7-node02]
2022-05-24 11:53:31,428 p=96049 u=moonja n=ansible | changed: [co7-master]
2022-05-24 11:53:31,428 p=96049 u=moonja n=ansible | changed: [co7-node01]
2022-05-24 11:53:31,430 p=96049 u=moonja n=ansible | changed: [co7-node03]
2022-05-24 11:53:31,439 p=96049 u=moonja n=ansible | TASK [pgbackrest : Exchange ssh keys to allow password-less login between all nodes] *************************************************************
2022-05-24 11:53:31,888 p=96049 u=moonja n=ansible | changed: [co7-node01]
2022-05-24 11:53:32,114 p=96049 u=moonja n=ansible | changed: [co7-node03]
2022-05-24 11:53:32,120 p=96049 u=moonja n=ansible | changed: [co7-node02]
2022-05-24 11:53:32,458 p=96049 u=moonja n=ansible | changed: [co7-master]
2022-05-24 11:53:32,475 p=96049 u=moonja n=ansible | TASK [pgbackrest : Copy ssh keys repostory node to postgres nodes] *******************************************************************************
2022-05-24 11:53:32,556 p=96049 u=moonja n=ansible | skipping: [co7-master]
2022-05-24 11:53:33,437 p=96049 u=moonja n=ansible | changed: [co7-node01 -> co7-master(None)]
2022-05-24 11:53:34,088 p=96049 u=moonja n=ansible | changed: [co7-node03 -> co7-master(None)]
2022-05-24 11:53:34,133 p=96049 u=moonja n=ansible | changed: [co7-node02 -> co7-master(None)]
2022-05-24 11:53:34,168 p=96049 u=moonja n=ansible | TASK [pgbackrest : Copy ssh keys postgres nodes to repostory node] *******************************************************************************
2022-05-24 11:53:34,186 p=96049 u=moonja n=ansible | skipping: [co7-node01] => (item=01) 
2022-05-24 11:53:34,192 p=96049 u=moonja n=ansible | skipping: [co7-node01] => (item=02) 
2022-05-24 11:53:34,193 p=96049 u=moonja n=ansible | skipping: [co7-node01] => (item=03) 
2022-05-24 11:53:34,226 p=96049 u=moonja n=ansible | skipping: [co7-node02] => (item=01) 
2022-05-24 11:53:34,229 p=96049 u=moonja n=ansible | skipping: [co7-node02] => (item=02) 
2022-05-24 11:53:34,229 p=96049 u=moonja n=ansible | skipping: [co7-node02] => (item=03) 
2022-05-24 11:53:34,266 p=96049 u=moonja n=ansible | skipping: [co7-node03] => (item=01) 
2022-05-24 11:53:34,269 p=96049 u=moonja n=ansible | skipping: [co7-node03] => (item=02) 
2022-05-24 11:53:34,269 p=96049 u=moonja n=ansible | skipping: [co7-node03] => (item=03) 
2022-05-24 11:53:35,787 p=96049 u=moonja n=ansible | changed: [co7-master -> co7-node01(None)] => (item=01)
2022-05-24 11:53:37,263 p=96049 u=moonja n=ansible | changed: [co7-master -> co7-node02(None)] => (item=02)
2022-05-24 11:53:38,606 p=96049 u=moonja n=ansible | changed: [co7-master -> co7-node03(None)] => (item=03)
2022-05-24 11:53:38,622 p=96049 u=moonja n=ansible | TASK [pgbackrest : The ssh-keyscan for known_hosts file] *****************************************************************************************
2022-05-24 11:53:38,702 p=96049 u=moonja n=ansible | skipping: [co7-master]
2022-05-24 11:53:39,033 p=96049 u=moonja n=ansible | changed: [co7-node01 -> co7-master(None)]
2022-05-24 11:53:39,049 p=96049 u=moonja n=ansible | changed: [co7-node03 -> co7-master(None)]
2022-05-24 11:53:39,049 p=96049 u=moonja n=ansible | changed: [co7-node02 -> co7-master(None)]
2022-05-24 11:53:39,079 p=96049 u=moonja n=ansible | TASK [pgbackrest : The ssh-keyscan for known_hosts file] *****************************************************************************************
2022-05-24 11:53:39,098 p=96049 u=moonja n=ansible | skipping: [co7-node01] => (item=01) 
2022-05-24 11:53:39,102 p=96049 u=moonja n=ansible | skipping: [co7-node01] => (item=02) 
2022-05-24 11:53:39,102 p=96049 u=moonja n=ansible | skipping: [co7-node01] => (item=03) 
2022-05-24 11:53:39,139 p=96049 u=moonja n=ansible | skipping: [co7-node02] => (item=01) 
2022-05-24 11:53:39,146 p=96049 u=moonja n=ansible | skipping: [co7-node02] => (item=02) 
2022-05-24 11:53:39,147 p=96049 u=moonja n=ansible | skipping: [co7-node02] => (item=03) 
2022-05-24 11:53:39,179 p=96049 u=moonja n=ansible | skipping: [co7-node03] => (item=01) 
2022-05-24 11:53:39,182 p=96049 u=moonja n=ansible | skipping: [co7-node03] => (item=02) 
2022-05-24 11:53:39,182 p=96049 u=moonja n=ansible | skipping: [co7-node03] => (item=03) 
2022-05-24 11:53:39,620 p=96049 u=moonja n=ansible | changed: [co7-master -> co7-node01(None)] => (item=01)
2022-05-24 11:53:39,989 p=96049 u=moonja n=ansible | changed: [co7-master -> co7-node02(None)] => (item=02)
2022-05-24 11:53:40,386 p=96049 u=moonja n=ansible | changed: [co7-master -> co7-node03(None)] => (item=03)
2022-05-24 11:53:40,405 p=96049 u=moonja n=ansible | TASK [pgbackrest : Input key] ********************************************************************************************************************
2022-05-24 11:53:40,494 p=96049 u=moonja n=ansible | skipping: [co7-master]
2022-05-24 11:53:40,764 p=96049 u=moonja n=ansible | changed: [co7-node01 -> co7-master(None)] => (item=co7-node01 ecdsa-sha2-nistp256 AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBLoXGv1czw5vny45YMnnJnK14bCFNpqV5ZvrL0U+g+64T1YUr6eqXWdDTcTX1DZUTnFC9HAby0cS6zZGQvRfXiY=)
2022-05-24 11:53:40,777 p=96049 u=moonja n=ansible | changed: [co7-node03 -> co7-master(None)] => (item=co7-node03 ecdsa-sha2-nistp256 AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBCw3T4DjyF88OSwmXjXK1z6SzO1qm3YMTAQdeIlBzoQJxAQ2qiaSnZZzGQk7B5ODmS4UFh80grvzm2WjWS3cyyM=)
2022-05-24 11:53:40,844 p=96049 u=moonja n=ansible | changed: [co7-node02 -> co7-master(None)] => (item=co7-node02 ecdsa-sha2-nistp256 AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBKOiG3ubpx4pRAU6ZMg5W5JOC/6ryHoSTKsMz8tC/RTGxcvmvpyaUeE4r4imIAyucmKUo2Y721KvbW5g1/Kjt+o=)
2022-05-24 11:53:40,854 p=96049 u=moonja n=ansible | TASK [pgbackrest : Input key] ********************************************************************************************************************
2022-05-24 11:53:40,875 p=96049 u=moonja n=ansible | fatal: [co7-node01]: FAILED! => {"msg": "'dict object' has no attribute 'stdout_lines'"}
2022-05-24 11:53:40,892 p=96049 u=moonja n=ansible | fatal: [co7-node02]: FAILED! => {"msg": "'dict object' has no attribute 'stdout_lines'"}
2022-05-24 11:53:40,908 p=96049 u=moonja n=ansible | fatal: [co7-node03]: FAILED! => {"msg": "'dict object' has no attribute 'stdout_lines'"}
2022-05-24 11:53:40,923 p=96049 u=moonja n=ansible | skipping: [co7-master]
2022-05-24 11:53:40,932 p=96049 u=moonja n=ansible | TASK [pgbackrest : Create repository location] ***************************************************************************************************
2022-05-24 11:53:41,269 p=96049 u=moonja n=ansible | changed: [co7-master] => (item={'path': '/var/lib/pgbackrest', 'state': 'directory', 'owner': 'postgres', 'group': 'postgres', 'mode': '750'})
2022-05-24 11:53:41,279 p=96049 u=moonja n=ansible | TASK [pgbackrest : Configure pgbackrest.conf for patroni nodes] **********************************************************************************
2022-05-24 11:53:41,294 p=96049 u=moonja n=ansible | skipping: [co7-master]
2022-05-24 11:53:41,303 p=96049 u=moonja n=ansible | TASK [pgbackrest : Configure pgbackrest.conf for repository node] ********************************************************************************
2022-05-24 11:53:42,349 p=96049 u=moonja n=ansible | changed: [co7-master]
2022-05-24 11:53:42,379 p=96049 u=moonja n=ansible | TASK [pgbackrest : Reload and start systemd service of patroni] **********************************************************************************
2022-05-24 11:53:42,395 p=96049 u=moonja n=ansible | skipping: [co7-master]
